Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.51-10.200.7.4-57750-3128-6,192.168.180.51,57750,10.200.7.4,3128,6,26/04/201711:11:18,305740,6,37,2502,1485,1970,0,417,768.518054439842,479,0,40.1351351351351,86.9301003240094,13040.4919212403,140.642375874926,7279.52380952381,25963.4218856378,103325,0,201949,40389.8,53868.5120241872,99639,833,305631,8489.75,27913.6672160789,103325,0,0,0,0,0,132,800,19.6245175639432,121.017858310983,0,1970,90.6136363636364,303.728934835384,92251.2658562368,0,0,0,1,0,0,0,0,6,92.7209302325581,417,40.1351351351351,132,0,0,0,0,0,0,6,2502,37,1485,8192,324,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57750-3128-6,10.200.7.4,3128,192.168.180.51,57750,6,26/04/201711:11:18,2022,1,2,6,12,6,6,6,0,6,6,6,0,8902.07715133531,1483.67952522255,1011,722.663130372652,1522,500,0,0,0,0,0,1522,1522,0,1522,1522,0,0,0,0,20,40,494.559841740851,989.119683481701,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,324,254,0,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
212.124.124.94-10.200.7.194-443-44454-6,10.200.7.194,44454,212.124.124.94,443,6,26/04/201711:11:18,322573,7,6,3211,913,1460,0,458.714285714286,683.863220799236,733,0,152.166666666667,289.192957498392,12784.702997461,40.3009551326366,26881.0833333333,46759.0865889058,104870,0,214927,35821.1666666667,53191.7370027213,105006,72,218635,43727,58400.8627675996,108570,0,0,0,0,0,160,132,21.700514302189,18.6004408304477,0,1460,294.571428571429,527.783713609702,278555.648351648,0,0,0,1,0,0,0,0,0,317.230769230769,458.714285714286,152.166666666667,160,0,0,0,0,0,0,7,3211,6,913,14600,22,6,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44454-6,10.200.7.194,44454,212.124.124.94,443,6,26/04/201711:11:18,1,2,0,12,0,6,6,6,0,0,0,0,0,1.2e+07,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2e+06,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57746-3128-6,192.168.180.51,57746,10.200.7.4,3128,6,26/04/201711:11:18,328348,7,41,3436,1663,1460,0,490.857142857143,664.038761060283,764,0,40.5609756097561,122.460207573825,15529.2555459452,146.186363248748,6986.12765957447,26197.6737746072,109433,0,218710,36451.6666666667,54656.6029228552,107867,104,328269,8206.725,28273.0918411087,109433,0,0,0,0,0,152,880,21.3188446404425,124.867518608306,0,1460,104.061224489796,305.128894087077,93103.6420068027,0,0,0,1,0,0,0,0,5,106.229166666667,490.857142857143,40.5609756097561,152,0,0,0,0,0,0,7,3436,41,1663,8192,353,6,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57746-3128-6,10.200.7.4,3128,192.168.180.51,57746,6,26/04/201711:11:18,142,4,0,1540,0,764,6,385,437.631504045736,0,0,0,0,10845070.4225352,28169.014084507,47.3333333333333,79.3872365896013,139,1,142,47.3333333333333,79.3872365896013,139,1,0,0,0,0,0,0,0,0,0,80,0,28169.014084507,0,6,764,309.2,415.173698588916,172369.2,0,0,0,0,1,1,0,0,0,386.5,385,0,80,0,0,0,0,0,0,4,1540,0,0,353,-1,3,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57746-3128-6,192.168.180.51,57746,10.200.7.4,3128,6,26/04/201711:11:18,1452,2,0,12,0,6,6,6,0,0,0,0,0,8264.46280991736,1377.41046831956,1452,0,1452,1452,1452,1452,0,1452,1452,0,0,0,0,0,0,0,0,0,40,0,1377.41046831956,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
212.124.124.94-10.200.7.194-443-44457-6,10.200.7.194,44457,212.124.124.94,443,6,26/04/201711:11:18,320315,7,6,3212,913,1460,0,458.857142857143,684.103410450844,733,0,152.166666666667,289.192957498392,12877.948269672,40.5850490922998,26692.9166666667,46747.2775570131,104310,0,212836,35472.6666666667,53409.0437872339,104464,44,216023,43204.6,57585.1055117554,106626,0,0,0,0,0,160,132,21.8534879727768,18.731561119523,0,1460,294.642857142857,527.951280844222,278732.554945055,0,0,0,1,0,0,0,0,0,317.307692307692,458.857142857143,152.166666666667,160,0,0,0,0,0,0,7,3212,6,913,14600,22,6,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
212.124.124.94-10.200.7.194-443-44457-6,10.200.7.194,44457,212.124.124.94,443,6,26/04/201711:11:18,399,2,0,12,0,6,6,6,0,0,0,0,0,30075.1879699248,5012.5313283208,399,0,399,399,399,399,0,399,399,0,0,0,0,0,0,0,0,0,40,0,5012.5313283208,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,268,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57749-3128-6,192.168.180.51,57749,10.200.7.4,3128,6,26/04/201711:11:18,324445,7,40,3437,1788,1460,0,491,664.278054231309,764,0,44.7,124.662251395829,16104.4244787252,144.862765645949,7053.15217391304,26312.7039532596,107979,0,216215,36035.8333333333,54176.0636053107,106092,151,324357,8316.84615384616,28447.8590652576,107979,0,0,0,0,0,152,860,21.5753055217371,123.287460124212,0,1460,108.854166666667,307.78570809888,94732.0421099291,0,0,0,1,0,0,0,0,5,111.170212765957,491,44.7,152,0,0,0,0,0,0,7,3437,40,1788,8192,353,6,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
