Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.37-10.200.7.7-1235-3128-6,192.168.180.37,1235,10.200.7.7,3128,6,26/04/201711:33:36,62548587,22,34,1208,12205,256,0,54.9090909090909,98.628166116557,2896,0,358.970588235294,741.576064685744,214.441295052756,0.895303997834515,1137247.03636364,7804930.82638205,57897415,0,62548587,2978504.14285714,12598402.1671149,57897415,0,62544177,1895278.09090909,10087338.8444115,58006941,0,1,0,0,0,704,1088,0.351726570577845,0.54357742725667,0,2896,236.122807017544,591.967665326393,350425.71679198,0,1,0,0,1,0,0,0,1,240.339285714286,54.9090909090909,358.970588235294,704,0,0,0,0,0,0,22,1208,34,12205,32768,1952,7,32,1533933,0,1533933,1533933,57897415,0,57897415,57897415,BENIGN,131,HTTP_PROXY
10.200.7.217-68.180.134.7-33797-443-6,10.200.7.217,33797,68.180.134.7,443,6,26/04/201711:33:36,62542258,20,19,696,8063,256,0,34.8,77.9052055554157,4273,0,424.368421052632,1001.53832846867,140.04930874098,0.623578381196279,1645848.89473684,9404326.873013,58007220,0,62542258,3291697.78947368,13269778.1699957,58007220,0,62479848,3471102.66666667,13645899.6173758,58067212,0,1,0,0,0,640,608,0.319783785228861,0.303794595967418,0,4273,220.125,710.372895485903,504629.650641026,0,1,0,0,1,0,0,0,0,225.769230769231,34.8,424.368421052632,640,0,0,0,0,0,0,20,696,19,8063,4810,251,5,32,1423714,0,1423714,1423714,58007220,0,58007220,58007220,BENIGN,91,SSL
162.125.18.133-10.200.7.195-443-39277-6,162.125.18.133,443,10.200.7.195,39277,6,26/04/201711:33:37,110287369,20,20,1490,2313,257,0,74.5,108.941558451744,421,0,115.65,161.104828572807,34.482643248113,0.36268885877584,2827881.25641026,8971511.62805404,39182354,25,110287369,5804598.36842105,12316023.9410063,39182354,25,110283675,5804403.94736842,12317202.614006,39186392,279,1,0,0,0,640,640,0.18134442938792,0.18134442938792,0,421,99.0243902439024,137.944823716745,19028.7743902439,0,1,0,0,1,0,0,0,1,101.5,74.5,115.65,640,0,0,0,0,0,0,20,1490,20,2313,360,661,9,32,160401.25,2459.861429024,164022,158529,27371977.5,11157462.407897,39182354,15295152,BENIGN,121,DROPBOX
192.168.130.9-10.200.7.9-51118-3128-6,10.200.7.9,3128,192.168.130.9,51118,6,26/04/201711:33:13,1157,10,2,1285,700,257,0,128.5,135.450893110546,700,0,350,494.974746830583,1715643.90665514,10371.650821089,105.181818181818,291.839619716658,980,0,1157,128.555555555556,359.3111851554,1086,0,980,980,0,980,980,1,0,0,0,320,64,8643.04235090752,1728.6084701815,0,700,172.461538461538,204.049673439506,41636.2692307692,0,1,0,0,1,0,0,0,0,186.833333333333,128.5,350,320,0,0,0,0,0,0,10,1285,2,700,501,65535,4,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.10.125-10.200.7.8-55538-3128-6,192.168.10.125,55538,10.200.7.8,3128,6,26/04/201711:33:23,90001818,5,12,30,0,6,6,6,0,0,0,0,0,0.333326600136011,0.188885073410406,5625113.625,15370478.605928,45000909,0,90001520,22500380,25981200.90626,45001473,0,90001513,8181955.72727273,18203522.3419358,45001016,0,0,0,0,0,100,384,0.0555544333560018,0.133330640054404,0,6,2,2.910427500436,8.47058823529412,0,0,0,0,1,0,0,0,2,2.11764705882353,6,0,100,0,0,0,0,0,0,5,30,12,0,64,825,4,20,512,73.5391052434009,564,460,45000248,934.795164728616,45000909,44999587,BENIGN,131,HTTP_PROXY
192.168.32.5-10.200.7.9-51234-3128-6,192.168.32.5,51234,10.200.7.9,3128,6,26/04/201711:32:56,117003607,17,113,1308,11866,344,6,76.9411764705882,128.287017361576,772,0,105.008849557522,192.925665532054,112.594819405867,1.11107685765619,907004.705426356,5711843.97819881,45001511,0,117003542,7312721.375,15114592.5224406,45001786,1,117003585,1044674.86607143,6121828.48232317,45001545,0,0,0,0,0,340,2440,0.145294666001194,0.965782191654997,0,772,100.610687022901,185.070821060441,34251.2088079859,0,0,0,0,1,0,0,0,6,101.384615384615,76.9411764705882,105.008849557522,340,0,0,0,0,0,0,17,1308,113,11866,16108,582,16,20,144277.8,197432.414417441,364484,24,23186156.4,19962224.0313242,45001511,6641594,BENIGN,126,GOOGLE
10.200.7.194-64.233.186.189-34933-443-6,64.233.186.189,443,10.200.7.194,34933,6,26/04/201711:33:13,115189400,23,20,940,1107,72,0,40.8695652173913,26.682143071599,323,0,55.35,116.542865391598,17.7707323764166,0.373298237511438,2742604.76190476,8226794.9725051,28911709,1,115189069,5235866.77272727,10893294.1615512,28948059,1,115189319,6062595.73684211,11541832.2358784,28911837,1,1,0,0,0,736,640,0.199671150296816,0.173627087214622,0,323,47.8636363636364,80.1300079983659,6420.81818181818,0,1,0,0,1,0,0,0,0,48.9767441860465,40.8695652173913,55.35,736,0,0,0,0,0,0,23,940,20,1107,1064,350,16,32,710252,806219.474968613,1647938,36350,27743512,1750829.75634355,28911709,25136594,BENIGN,126,GOOGLE
192.168.32.62-10.200.7.4-58261-3128-6,10.200.7.4,3128,192.168.32.62,58261,6,26/04/201711:33:13,115240351,82,13,4559,1149,143,6,55.5975609756097,49.3297946068401,323,6,88.3846153846154,134.794002377417,49.5312618407419,0.824364028533721,1225961.18085106,5626498.84936438,28897489,0,115189385,1422091.17283951,6054270.35797439,28947919,0,115239873,9603322.75,13432834.8180058,28898002,623,1,0,0,0,1640,260,0.711556319365948,0.112807709167772,6,323,60.0729166666667,67.0588500053132,4496.88936403509,0,1,0,0,1,0,0,0,0,60.7052631578947,55.5975609756098,88.3846153846154,1640,0,0,0,0,0,0,82,4559,13,1149,660,2051,81,20,739931.5,824237.037476275,1690727,50287,27714916.25,1738415.45375923,28897489,25129637,BENIGN,131,HTTP_PROXY
10.200.7.199-52.2.181.175-54571-443-6,52.2.181.175,443,10.200.7.199,54571,6,26/04/201711:33:38,60005459,4,4,349,276,285,0,87.25,132.693569299094,276,0,69,138,10.4157190098321,0.133321203325851,8572208.42857143,16070852.3691376,41579939,48,60005405,20001801.6666667,20900668.3258407,41698713,698,60005386,20001795.3333333,20782201.2929317,41579939,119447,1,0,0,0,128,128,0.0666606016629254,0.0666606016629254,0,285,73,118.591736642989,14064,0,1,0,0,1,0,0,0,1,82.125,87.25,69,128,0,0,0,0,0,0,4,349,4,276,422,1002,2,32,59760,84410.1648973629,119447,73,29942942.5,16457198.2755882,41579939,18305946,BENIGN,178,AMAZON
192.168.190.48-10.200.7.9-53748-3128-6,10.200.7.9,3128,192.168.190.48,53748,6,26/04/201711:33:38,60005573,14,0,850,0,285,6,60.7142857142857,95.747607780061,0,0,0,0,14.1653509416534,0.233311662568408,4615813.30769231,12203207.4695944,41579824,0,60005573,4615813.30769231,12203207.4695944,41579824,0,0,0,0,0,0,1,0,0,0,280,0,0.233311662568408,0,6,285,58.8,92.5621027048481,8567.74285714286,0,1,0,0,1,0,0,0,0,63,60.7142857142857,0,280,0,0,0,0,0,0,14,850,0,0,1002,-1,13,20,59905.5,84662.6020182465,119771,40,29942751,16457306.4629258,41579824,18305678,BENIGN,131,HTTP_PROXY
192.168.151.2-10.200.7.8-1922-3128-6,192.168.151.2,1922,10.200.7.8,3128,6,26/04/201711:32:53,110434656,11,24,540,900,85,6,49.0909090909091,41.2564044615004,69,6,37.5,32.1774968626807,13.0393850278304,0.316929497204211,3248078.11764706,13030710.7377025,54606442,0,110434656,11043465.6,22955874.9993685,54606442,0,110246031,4793305.69565217,15767381.4654116,54763115,0,1,0,0,0,220,480,0.0996064134070377,0.217323083797173,6,85,42.3611111111111,35.3425302496078,1249.09444444444,0,1,0,0,1,0,0,0,2,43.5714285714286,49.0909090909091,37.5,220,0,0,0,0,0,0,11,540,24,900,64431,17946,10,20,403530,15768.48122046,414680,392380,54597702.5,12359.5194283597,54606442,54588963,BENIGN,131,HTTP_PROXY
10.200.7.218-52.233.176.40-39277-443-6,10.200.7.218,39277,52.233.176.40,443,6,26/04/201711:32:53,110245805,12,6,510,414,85,0,42.5,44.389802268703,69,69,69,0,8.38127128737461,0.16327151858522,6485047.35294118,18171153.0795223,54763944,0,110245805,10022345.9090909,22120309.3431269,54763944,0,110010207,22002041.4,30127535.0605427,55006118,0,1,0,0,0,384,192,0.108847679056813,0.0544238395284065,0,85,53.1052631578947,37.6812578476682,1419.87719298246,0,1,0,0,1,0,0,0,0,56.0555555555556,42.5,69,384,0,0,0,0,0,0,12,510,6,414,524,509,5,32,238920.5,5042.37845664127,242486,235355,54762346,2259.91327267221,54763944,54760748,BENIGN,91,SSL
10.200.7.196-52.233.183.149-41449-443-6,10.200.7.196,41449,52.233.183.149,443,6,26/04/201711:32:53,110187964,5,3,255,207,85,0,51,46.5564173879391,69,69,69,0,4.19283543527495,0.072603211000432,15741137.7142857,26704645.930604,54836695,8,110187964,27546991,31608316.0861418,55004368,172386,110011993,55005996.5,7316.43386493721,55011170,55000823,1,0,0,0,160,96,0.04537700687527,0.027226204125162,0,85,60.7777777777778,35.2447789671668,1242.19444444444,0,1,0,0,1,0,0,0,0,68.375,51,69,160,0,0,0,0,0,0,5,255,3,207,262,514,2,32,174154.5,2501.03668505682,175923,172386,54832570,5833.63094478902,54836695,54828445,BENIGN,91,SSL
192.168.180.117-10.200.7.8-59520-3128-6,192.168.180.117,59520,10.200.7.8,3128,6,26/04/201711:32:52,112897985,10,34,156,636,24,0,15.6,11.0272390016722,24,6,18.7058823529412,8.32495122113184,7.01518277761999,0.389732376534444,2625534.53488372,11739085.9178892,55278848,0,112897985,12544220.5555556,24236883.1787657,55278848,0,112873462,3420407.93939394,13350287.6444277,55325305,0,1,0,0,0,224,680,0.0885755401214645,0.301156836412979,0,24,18.1333333333333,8.90760655538032,79.3454545454545,0,1,0,0,1,0,0,0,3,18.5454545454545,15.6,18.7058823529412,224,0,0,0,0,0,0,10,156,34,636,64,982,7,20,280963,30183.560061729,302306,259620,55148486.5,184359.0013113,55278848,55018125,BENIGN,131,HTTP_PROXY
178.255.155.21-10.200.7.218-443-48790-6,10.200.7.218,48790,178.255.155.21,443,6,26/04/201711:32:52,111112145,12,5,144,120,24,0,12,12.5335912288102,24,24,24,0,2.37597789152572,0.152998576348247,6944509.0625,18826549.5947383,55325650,0,111112145,10101104.0909091,22284184.3773413,55325650,0,110853923,27713480.75,32001013.332197,55579625,0,1,0,0,0,384,160,0.107998995069351,0.0449995812788962,0,24,16,11.641710001744,135.529411764706,0,1,0,0,1,0,0,0,0,16.9411764705882,12,24,384,0,0,0,0,0,0,12,144,5,120,1321,510,5,32,256820.5,1921.20912448385,258179,255462,55172278.5,216900.055381505,55325650,55018907,BENIGN,91,SSL
10.200.7.199-37.252.231.3-33658-443-6,10.200.7.199,33658,37.252.231.3,443,6,26/04/201711:32:53,115893678,10,5,168,48,24,0,16.8,11.5931013969515,24,0,9.6,13.145341380124,1.86377724589947,0.129428975409685,8278119.85714286,17599989.8183632,49722010,1,115671152,12852350.2222222,21035935.2737959,49953039,176476,115717203,28929300.75,27093532.3507422,54760651,5467022,1,0,0,0,320,172,0.086285983606457,0.0431429918032285,0,24,15,12,144,0,1,0,0,1,0,0,0,0,16,16.8,9.6,320,0,0,0,0,0,0,10,168,5,48,1002,513,6,32,3782390.33333333,3127454.55779718,5766838,177228,34774660.3333333,25574583.2347931,49722010,5244425,BENIGN,91,SSL
162.125.18.133-10.200.7.199-443-39653-6,162.125.18.133,443,10.200.7.199,39653,6,26/04/201711:33:09,77793653,6,3,771,2997,257,0,128.5,140.764697278828,999,999,999,0,48.4358280488512,0.115690672091205,9724206.625,18021899.4369551,42209301,3163,77793653,15558730.6,21328590.0090687,42209301,83140,77710625,38855312.5,4862270.58129846,42293457,35417168,1,0,0,0,192,96,0.0771271147274701,0.0385635573637351,0,999,402.5,426.632355391228,182015.166666667,0,1,0,0,1,0,0,0,0,447.222222222222,128.5,999,192,0,0,0,0,0,0,6,771,3,2997,324,1002,2,32,83971.5,1175.91857711323,84803,83140,38770714,4862896.37079981,42209301,35332127,BENIGN,121,DROPBOX
192.168.32.62-10.200.7.9-56694-3128-6,10.200.7.9,3128,192.168.32.62,56694,6,26/04/201711:33:09,77714588,30,3,3945,2997,257,6,131.5,127.645454556618,999,999,999,0,89.3268584271463,0.42463070125264,2428580.875,9594610.87370752,42290351,0,77714588,2679813.37931035,10060937.3005026,42290351,0,77710535,38855267.5,4862324.32141383,42293450,35417085,1,0,0,0,600,60,0.386027910229673,0.0386027910229673,6,999,211.735294117647,276.725693829952,76577.1096256685,0,1,0,0,1,0,0,0,0,218.151515151515,131.5,999,600,0,0,0,0,0,0,30,3945,3,2997,1002,2049,29,20,3498.5,484.368145112785,3841,3156,38851217,4863669.94561843,42290351,35412083,BENIGN,131,HTTP_PROXY
