Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.180.51-10.200.7.4-57751-3128-6,192.168.180.51,57751,10.200.7.4,3128,6,26/04/201711:11:18,301145,5,37,2258,1485,1970,0,451.6,853.988465964266,479,0,40.1351351351351,86.9301003240094,12429.2284447691,139.467698284879,7345,26044.0998730999,99865,0,201202,50300.5,99279.0628632241,199219,582,301044,8362.33333333333,27685.5169770354,99865,0,0,0,0,0,112,800,16.6032974148666,122.864400870013,0,1970,87.046511627907,306.389493283768,93874.5215946844,0,0,0,1,0,0,0,0,7,89.1190476190476,451.6,40.1351351351351,112,0,0,0,0,0,0,5,2258,37,1485,8192,324,4,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,479,6,242.5,334.461507501237,0,0,0,0,4.85e+08,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,479,321.333333333333,273.086677326693,74576.3333333333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,324,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,479,6,242.5,334.461507501237,0,0,0,0,4.85e+08,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,479,321.333333333333,273.086677326693,74576.3333333333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,324,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,10.200.7.4,3128,192.168.180.51,57751,6,26/04/201711:11:19,1,2,0,485,0,479,6,242.5,334.461507501237,0,0,0,0,4.85e+08,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,479,321.333333333333,273.086677326693,74576.3333333333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,324,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57751-3128-6,192.168.180.51,57751,10.200.7.4,3128,6,26/04/201711:11:19,1572,2,0,12,0,6,6,6,0,0,0,0,0,7633.58778625954,1272.26463104326,1572,0,1572,1572,1572,1572,0,1572,1572,0,0,0,0,0,0,0,0,0,40,0,1272.26463104326,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
213.239.207.69-10.200.7.196-80-35709-6,10.200.7.196,35709,213.239.207.69,80,6,26/04/201711:11:18,588186,10,8,293,4904,292,0,29.3,92.3039062613881,1448,0,613,695.29274410136,8835.64042666775,30.6025644949047,34599.1764705882,95332.4540438848,362009,0,588186,65354,126322.24428817,362458,0,544651,77807.2857142857,142363.533759778,362009,0,0,0,0,0,328,264,17.0014247193915,13.6011397755132,0,1448,273.526315789474,529.880737988491,280773.596491228,0,0,0,1,0,0,0,0,0,288.722222222222,29.3,613,328,0,0,0,0,0,0,10,293,8,4904,14600,804,2,32,0,0,0,0,0,0,0,0,BENIGN,40,CONTENT_FLASH
212.124.124.94-10.200.7.194-443-44462-6,10.200.7.194,44462,212.124.124.94,443,6,26/04/201711:11:18,309326,5,6,2033,628,1970,0,406.6,874.207526849317,448,0,104.666666666667,175.940520252347,8602.57463000201,35.5611878729884,30932.6,48892.3773068063,102953,0,205996,51499,58490.7691235691,103071,604,208333,41666.6,56170.3763232898,103197,0,0,0,0,0,120,132,16.1641763059038,19.3970115670846,0,1970,221.75,565.203282014533,319454.75,0,0,0,1,0,0,0,0,1,241.909090909091,406.6,104.666666666667,120,0,0,0,0,0,0,5,2033,6,628,14600,19,4,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57753-3128-6,192.168.180.51,57753,10.200.7.4,3128,6,26/04/201711:11:18,312426,6,29,2502,648,1970,0,417,768.518054439842,137,0,22.3448275862069,41.0185287941132,10082.3875093622,112.026527881802,9189,29326.4223380813,103678,0,208618,41723.6,56289.6318632481,104256,490,312316,11154.1428571429,32071.7948668115,103678,0,0,0,0,0,132,616,19.2045476368804,92.821980244922,0,1970,87.5,328.737802598276,108068.542857143,0,0,0,1,0,0,0,0,4,90,417,22.3448275862069,132,0,0,0,0,0,0,6,2502,29,648,8192,324,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.180.51-10.200.7.4-57753-3128-6,10.200.7.4,3128,192.168.180.51,57753,6,26/04/201711:11:19,1,2,0,485,0,479,6,242.5,334.461507501237,0,0,0,0,4.85e+08,2e+06,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2e+06,0,6,479,321.333333333333,273.086677326693,74576.3333333333,0,1,0,0,1,0,0,0,0,482,242.5,0,40,0,0,0,0,0,0,2,485,0,0,324,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.180.51-10.200.7.4-57753-3128-6,192.168.180.51,57753,10.200.7.4,3128,6,26/04/201711:11:19,983,2,0,12,0,6,6,6,0,0,0,0,0,12207.5279755849,2034.58799593082,983,0,983,983,983,983,0,983,983,0,0,0,0,0,0,0,0,0,40,0,2034.58799593082,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
